Aegis Logistics,,₹265.05-3.55(1.32%),₹255.10,"₹8,954",
Cyient,,₹820.90-2.35(0.29%),₹795.35,"₹8,777",
EaseMyTrip,,₹426.9512.30(2.97%),₹402.65,"₹8,749",
Supreme Petrochem,,₹921.300.00(0.00%),₹921.80,"₹8,667",
Saregama India,,₹403.70-2.10(0.52%),"₹4,490.70","₹8,658",
Tanla Platforms,,₹749.90-16.15(2.11%),₹636.45,"₹8,639",
IDFC,,₹60.451.50(2.54%),₹54.05,"₹8,629",
VIP Industries,,₹600.100.15(0.03%),₹608.60,"₹8,611",
UTI AMC,,₹736.459.95(1.37%),₹675.65,"₹8,578",
Medplus Health Services,,₹739.30-4.60(0.62%),₹719.45,"₹8,553",
Vardhman Textiles,,₹315.85-1.25(0.39%),₹295.35,"₹8,538",
Orient Refractories,,₹501.65-3.05(0.60%),₹525.10,"₹8,453",
Eureka Forbes,,₹435.300.55(0.13%),₹440.25,"₹8,432",
Quess Corp,,₹568.40-11.20(1.93%),₹568.80,"₹8,422",
Westlife Development,,₹596.30-13.45(2.21%),₹534.50,"₹8,313",
Supreme Petrochem,,₹811.7026.20(3.34%),₹877.80,"₹8,253",
Amber Enterprises,,"₹2,268.00-114.60(4.81%)","₹2,448.10","₹8,248",
Finolex Industries,,₹134.60-1.50(1.10%),₹133.30,"₹8,242",
Manappuram Finance,,₹108.156.50(6.39%),₹97.25,"₹8,231",
Borosil Renewables,,₹637.950.70(0.11%),₹628.55,"₹8,198",
Amara Raja Batteries,,₹504.60-0.75(0.15%),₹479.45,"₹8,189",
Jubilant Ingrevia,,₹490.90-22.15(4.32%),₹506.80,"₹8,056",
Graphite India,,₹418.05-24.65(5.57%),₹407.95,"₹7,970",
Balrampur Chini Mills,,₹350.65-13.85(3.80%),₹383.80,"₹7,831",
Route Mobile,,"₹1,474.2528.45(1.97%)","₹1,235.45","₹7,778",
Can Fin Homes,,₹588.758.70(1.50%),₹583.00,"₹7,762",
Laxmi Organic Inds,,₹312.10-3.15(1.00%),₹292.35,"₹7,750",
Metropolis,,"₹1,555.05-18.10(1.15%)","₹1,510.75","₹7,735",
Saregama India,,₹403.70-2.10(0.52%),₹401.35,"₹7,730",
Astrazeneca Pharma,,"₹3,079.0036.30(1.19%)","₹3,067.30","₹7,668",
Sunteck Realty,,₹505.10-7.15(1.40%),₹515.20,"₹7,545",
Shyam Metalics,,₹301.050.15(0.05%),₹295.40,"₹7,535",
Birla Corporation,,₹991.5014.55(1.49%),₹977.60,"₹7,528",
Firstsource Soln,,₹105.15-0.20(0.19%),₹109.65,"₹7,464",
Allcargo Logistics,,₹300.102.35(0.79%),₹303.80,"₹7,464",
Anupam Rasayan,,₹767.305.65(0.74%),₹743.85,"₹7,459",
Tata Investment Corp,,"₹1,473.104.30(0.29%)","₹1,474.20","₹7,458",
Latent View Anal,,₹370.151.00(0.27%),₹371.75,"₹7,450",
Granules India,,₹310.951.45(0.47%),₹300.15,"₹7,443",
Home First Fin Co,,₹836.15-0.40(0.05%),₹846.95,"₹7,425",
Chemplast Sanmar,,₹486.800.90(0.19%),₹468.90,"₹7,413",
Mahanagar Gas,,₹785.204.85(0.62%),₹747.65,"₹7,385",
P&G Health,,"₹4,430.25-4.40(0.10%)","₹4,393.35","₹7,292",
Polyplex Corporation,,"₹2,398.40-16.25(0.67%)","₹2,318.20","₹7,277",
Sonata Software,,₹709.30-2.80(0.39%),₹697.55,"₹7,249",
KNR Constructions,,₹257.25-2.45(0.94%),₹257.35,"₹7,237",
CE Info Systems,,"₹1,305.05-1.80(0.14%)","₹1,358.00","₹7,230",
Praj Industries,,₹383.25-5.45(1.40%),₹391.90,"₹7,198",
HUDCO,,₹37.300.05(0.13%),₹35.90,"₹7,186",
Tejas Networks,,₹497.900.15(0.03%),₹470.40,"₹7,128",
Poly Medicure,,₹727.20-10.40(1.41%),₹737.25,"₹7,070",
MCX,,"₹1,287.70-12.35(0.95%)","₹1,388.10","₹7,065",
Sapphire Foods,,"₹1,285.2569.45(5.71%)","₹1,111.85","₹7,064",
INOX Leisure,,₹586.850.15(0.03%),₹572.65,"₹6,997",
eClerx Services,,"₹2,275.30-8.35(0.37%)","₹2,108.00","₹6,980",
Kama Holdings,,"₹11,912.65412.65(3.59%)","₹11,484.25","₹6,932",
Welspun India,,₹74.000.10(0.14%),₹69.40,"₹6,857",
Gujarat Ambuja Exp,,₹296.15-0.25(0.08%),₹298.60,"₹6,847",
Network18 Media,,₹68.100.20(0.29%),₹65.15,"₹6,820",
Kalyan Jewellers,,₹71.200.90(1.28%),₹65.45,"₹6,741",
Chalet Hotels,,₹325.4012.20(3.90%),₹327.85,"₹6,721",
Symphony,,₹919.65-9.65(1.04%),₹955.90,"₹6,687",
Garware Tech Fibre,,"₹3,020.25-209.60(6.49%)","₹3,237.05","₹6,674",
Fert & Chem Travan,,₹122.806.10(5.23%),₹103.15,"₹6,674",
Indigo Paints,,"₹1,564.70-17.90(1.13%)","₹1,389.85","₹6,611",
Prince Pipes,,₹633.4528.35(4.69%),₹597.30,"₹6,603",
TCI Express,,"₹1,663.75-39.65(2.33%)","₹1,707.95","₹6,580",
BBTC,,₹946.35-10.55(1.10%),₹938.80,"₹6,550",
SIS,,₹448.002.25(0.50%),₹445.20,"₹6,549",
Sobha,,₹676.953.90(0.58%),₹690.45,"₹6,548",
GE Shipping,,₹507.15-6.65(1.29%),₹452.50,"₹6,460",
PNC Infratech,,₹251.75-0.60(0.24%),₹251.80,"₹6,459",
Rail Vikas Nigam,,₹30.950.00(0.00%),₹30.95,"₹6,453",
Shoppers Stop,,₹594.20-2.40(0.40%),₹585.70,"₹6,417",
GHCL,,₹604.45-5.45(0.89%),₹671.25,"₹6,416",
TV18 Broadcast,,₹38.05-0.40(1.04%),₹37.40,"₹6,411",
Raymond,,₹970.203.25(0.34%),₹956.15,"₹6,365",
Meghmani,,"₹1,400.85-32.05(2.24%)","₹1,531.75","₹6,364",
Lloyds Metals,,₹0.000.00(0.00%),₹140.00,"₹6,357",
GSFC,,₹158.50-3.25(2.01%),₹158.40,"₹6,311",
Mastek,,"₹2,023.90-45.15(2.18%)","₹2,098.80","₹6,310",
Mahindra Lifespace,,₹422.608.00(1.93%),₹407.45,"₹6,296",
RITES,,₹265.75-1.60(0.60%),₹261.35,"₹6,280",
Jyothy Labs,,₹181.058.85(5.14%),₹169.05,"₹6,207",
TeamLease Services,,"₹3,232.60-53.85(1.64%)","₹3,617.30","₹6,180",
Triveni Engg,,₹226.65-9.45(4.00%),₹253.45,"₹6,127",
Finolex Cables,,₹429.804.20(0.99%),₹397.70,"₹6,082",
JBM Auto,,₹411.20-3.10(0.75%),"₹1,280.90","₹6,059",
Prism Johnson,,₹123.704.40(3.69%),₹120.05,"₹6,042",
Sun Pharma Adv Res,,₹223.55-0.45(0.20%),₹221.95,"₹6,034",
JM Financial,,₹61.35-0.10(0.16%),₹63.10,"₹6,024",
Jindal Stainless,,₹116.70-1.55(1.31%),₹114.40,"₹6,011",
Suzlon Energy,,₹7.450.35(4.93%),₹6.10,"₹5,971",
PNB Housing Finance,,₹345.30-0.85(0.25%),₹352.25,"₹5,939",
Avanti Feeds,,₹493.15-0.15(0.03%),₹435.50,"₹5,933",
Cera Sanitaryware,,"₹4,724.7024.10(0.51%)","₹4,548.75","₹5,916",
MMTC,,₹39.20-0.15(0.38%),₹39.40,"₹5,910",
GMM Pfaudler,,"₹1,626.3021.45(1.34%)","₹1,343.30","₹5,890",
NBCC (India),,₹34.551.70(5.18%),₹32.50,"₹5,850",
Equitas Small Fin,,₹44.550.30(0.68%),₹46.45,"₹5,822",
India Cements,,₹190.301.20(0.63%),₹187.65,"₹5,815",
VRL Logistics,,₹609.407.15(1.19%),₹656.00,"₹5,795",
Craftsman Automation,,"₹2,663.25-98.85(3.58%)","₹2,742.25","₹5,793",
RattanIndia Entr,,₹45.050.00(0.00%),₹41.85,"₹5,784",
Caplin Point Labs,,₹820.154.60(0.56%),₹760.15,"₹5,761",
JK Paper,,₹382.05-7.75(1.99%),₹340.05,"₹5,760",
Glenmark Life,,₹449.250.05(0.01%),₹467.40,"₹5,726",
Godfrey Phillips,,"₹1,184.45-3.00(0.25%)","₹1,097.25","₹5,705",
Restaurant,,₹125.104.45(3.69%),₹115.55,"₹5,699",
KRBL,,₹251.803.00(1.21%),₹241.20,"₹5,677",
Jubilant Pharmova,,₹346.75-7.60(2.14%),₹356.00,"₹5,666",
Swan Energy,,₹206.550.00(0.00%),₹214.45,"₹5,659",
CCL Products India,,₹442.754.45(1.02%),₹424.90,"₹5,652",
Rain Industries,,₹187.75-4.15(2.16%),₹167.35,"₹5,628",
Mazagon Dock Ship,,₹277.553.55(1.30%),₹277.85,"₹5,603",
Sterlite Tech,,₹151.70-2.00(1.30%),₹140.20,"₹5,578",
Zensar Technologies,,₹247.450.75(0.30%),₹245.90,"₹5,565",
Welspun Corp,,₹206.45-14.25(6.46%),₹212.45,"₹5,543",
Lux Industries,,"₹1,917.553.20(0.17%)","₹1,842.10","₹5,539",
Orient Electric,,₹259.90-3.10(1.18%),₹260.70,"₹5,531",
RBL Bank,,₹96.400.20(0.21%),₹92.25,"₹5,530",
Kalpataru Power,,₹372.40-8.20(2.15%),₹371.30,"₹5,529",
Triveni Turbine,,₹189.302.85(1.53%),₹170.20,"₹5,502",
Gujarat Alkalies,,₹754.90-52.15(6.46%),₹744.30,"₹5,465",
Go Fashion (India),,"₹1,116.50-5.70(0.51%)","₹1,008.70","₹5,447",
Hinduja Global,,"₹1,326.153.35(0.25%)","₹1,300.35","₹5,434",
Greenpanel Industries,,₹443.20-8.45(1.87%),₹441.65,"₹5,415",
Indiabulls Housing,,₹123.702.60(2.15%),₹114.75,"₹5,411",
V-Mart Retail,,"₹2,969.90-4.45(0.15%)","₹2,734.80","₹5,405",
EPL,,₹166.100.25(0.15%),₹170.55,"₹5,387",
Minda Corporation,,₹242.5512.40(5.39%),₹227.90,"₹5,355",
Jindal SS (Hisar),,₹224.25-3.20(1.41%),₹226.25,"₹5,338",
Sterling,,₹293.20-1.05(0.36%),₹279.15,"₹5,295",
TCI,,₹722.6015.20(2.15%),₹681.40,"₹5,282",
Lemon Tree Hotels,,₹72.854.30(6.27%),₹66.40,"₹5,254",
BEML,,"₹1,421.90-13.00(0.91%)","₹1,259.05","₹5,243",
Edelweiss Financial Services,,₹57.20-1.05(1.80%),₹57.65,"₹5,178",
Delta Corp,,₹194.55-0.35(0.18%),₹193.25,"₹5,168",
Ingersol-Rand,,"₹1,675.5014.55(0.88%)","₹1,635.15","₹5,161",
Olectra Greentech,,₹614.00-1.10(0.18%),₹627.65,"₹5,151",
JK Lakshmi Cement,,₹464.355.55(1.21%),₹436.85,"₹5,140",
Jamna Auto Inds,,₹122.051.15(0.95%),₹128.45,"₹5,120",
ESAB India,,"₹3,110.15-55.30(1.75%)","₹3,316.80","₹5,105",
JBM Auto,,₹411.20-3.10(0.75%),₹431.60,"₹5,103",
Tatva Chintan,,"₹2,330.408.90(0.38%)","₹2,288.65","₹5,072",
GMDC,,₹161.70-6.30(3.75%),₹158.75,"₹5,048",
Bharat Rasayan,,"₹12,145.35299.25(2.53%)","₹12,105.05","₹5,029",
CEAT,,"₹1,326.452.60(0.20%)","₹1,240.20","₹5,016",
KSB,,"₹1,521.80-15.20(0.99%)","₹1,440.40","₹5,013",
Rainbow Children,,₹472.6011.00(2.38%),₹492.30,"₹4,996",
Varroc Engineering,,₹342.501.20(0.35%),₹326.10,"₹4,982",
Maharashtra Seamless,,₹746.15-14.15(1.86%),₹737.40,"₹4,940",
Rolex Rings,,"₹1,761.10-26.75(1.50%)","₹1,812.35","₹4,935",
Apollo Tricoat Tubes,,₹977.1016.45(1.71%),₹833.10,"₹4,921",
Vaibhav Global,,₹302.95-1.75(0.57%),₹299.65,"₹4,915",
NIIT,,₹352.45-6.25(1.74%),₹365.35,"₹4,899",
VST Industries,,"₹3,410.05-41.30(1.20%)","₹3,179.00","₹4,890",
Privi Speciality Chem,,"₹1,253.1512.00(0.97%)","₹1,250.65","₹4,885",
Rossari Biotech,,₹949.902.00(0.21%),₹887.00,"₹4,883",
BLS Intl Serv,,₹246.059.80(4.15%),₹237.85,"₹4,872",
Shipping Corporation,,₹112.80-2.30(2.00%),₹103.65,"₹4,828",
Godawari Power & Isp,,₹285.605.30(1.89%),"₹1,363.50","₹4,804",
Kennametal,,"₹2,310.4012.50(0.54%)","₹2,186.15","₹4,804",
NOCIL,,₹262.30-1.15(0.44%),₹286.85,"₹4,779",
Just Dial,,₹598.001.95(0.33%),₹562.30,"₹4,740",
Hindustan Foods,,₹419.40-0.85(0.20%),₹419.60,"₹4,730",
Rashtriya Chemical,,₹96.152.10(2.23%),₹85.70,"₹4,727",
Suprajit Engineering,,₹342.050.60(0.18%),₹340.95,"₹4,718",
Sharda Cropchem,,₹526.85-2.30(0.43%),₹521.20,"₹4,702",
Mahindra Holidays,,₹236.155.35(2.32%),₹233.25,"₹4,669",
Karur Vysya Bank,,₹61.300.55(0.91%),₹57.95,"₹4,636",
PCBL,,₹124.251.75(1.43%),₹122.80,"₹4,635",
Hindustan Foods,,₹419.40-0.85(0.20%),"₹2,043.70","₹4,608",
Jindal Poly Films,,"₹1,069.30-1.60(0.15%)","₹1,047.00","₹4,584",
Rajratan Global Wire,,₹952.1030.30(3.29%),₹898.60,"₹4,562",
Usha Martin,,₹151.000.40(0.27%),₹147.10,"₹4,482",
Greenlam Industries,,₹348.95-6.80(1.91%),₹352.65,"₹4,478",
Barbeque-Nation,,"₹1,141.25-30.80(2.63%)","₹1,140.90","₹4,442",
Maharashtra Scooters,,"₹4,071.75176.20(4.52%)","₹3,881.05","₹4,435",
Pds In,,"₹1,719.400.00(0.00%)","₹1,685.40","₹4,397",
Jindal Worldwide,,₹206.40-9.65(4.47%),₹216.50,"₹4,341",
Uflex,,₹627.601.70(0.27%),₹599.70,"₹4,330",
Tarsons Products,,₹855.3034.85(4.25%),₹807.10,"₹4,294",
Cochin Shipyard,,₹341.009.00(2.71%),₹325.50,"₹4,281",
Johnson Controls,,"₹1,517.15-9.45(0.62%)","₹1,569.85","₹4,268",
Religare Enterprises,,₹130.00-0.05(0.04%),₹133.40,"₹4,258",
Greenlam Industries,,₹348.95-6.80(1.91%),"₹1,761.90","₹4,253",
PCBL,,₹124.251.75(1.43%),₹225.05,"₹4,247",
Jaiprakash Power,,₹7.650.35(4.79%),₹6.15,"₹4,214",
HEG,,"₹1,244.60-25.90(2.04%)","₹1,087.15","₹4,195",
Chennai Petro Corp,,₹269.352.70(1.01%),₹281.65,"₹4,194",
Deepak Fert & Petro,,₹809.80-29.80(3.55%),₹408.10,"₹4,190",
HLE Glascoat,,"₹3,697.80202.75(5.80%)","₹3,068.50","₹4,189",
FDC,,₹272.5514.95(5.80%),₹251.40,"₹4,170",
CMS Info Systems,,₹261.951.70(0.65%),₹270.35,"₹4,154",
Heidelberg Cement,,₹187.500.30(0.16%),₹181.90,"₹4,122",
Rallis India,,₹226.803.90(1.75%),₹211.70,"₹4,116",
Tata Coffee,,₹217.55-1.75(0.80%),₹219.90,"₹4,107",
Apar Industries,,"₹1,201.95-2.30(0.19%)","₹1,071.35","₹4,099",
Elecon Engg Co,,₹343.35-1.35(0.39%),₹362.45,"₹4,066",
IFB Industries,,"₹1,016.4012.45(1.24%)","₹1,001.15","₹4,056",
Nesco,,₹583.108.05(1.40%),₹569.75,"₹4,014",
Reliance Power,,₹13.15-0.05(0.38%),₹11.75,"₹3,995",
Paradeep Phsphts,,₹51.050.95(1.90%),₹48.75,"₹3,970",
Godawari Pwr,,₹285.605.30(1.89%),₹281.60,"₹3,969",
Indiabulls Real Es,,₹71.850.55(0.77%),₹73.20,"₹3,951",
Borosil,,₹362.603.30(0.92%),₹344.05,"₹3,929",
Data Patterns (I),,₹820.2020.55(2.57%),₹757.10,"₹3,928",
Arvind Fashio-pp,,₹67.000.00(0.00%),₹67.00,"₹3,911",
Arvind Fashions,,₹289.80-5.20(1.76%),₹294.90,"₹3,908",
Infibeam Avenues,,₹15.75-0.15(0.94%),₹14.40,"₹3,836",
Healthcare Global,,₹272.251.80(0.67%),₹274.10,"₹3,810",
Responsive Industries,,₹138.60-1.20(0.86%),₹142.60,"₹3,806",
Sansera Engineering,,₹741.152.80(0.38%),₹721.55,"₹3,797",
ICRA,,"₹3,836.100.45(0.01%)","₹3,929.20","₹3,779",
Share India,,"₹1,173.35-10.45(0.88%)","₹1,183.80","₹3,777",
Gujarat Pipavav Port,,₹81.900.95(1.17%),₹78.05,"₹3,773",
MTAR Technologies,,"₹1,400.40-14.25(1.01%)","₹1,225.10","₹3,768",
Ami Organics,,"₹1,049.8023.10(2.25%)","₹1,031.15","₹3,757",
Aarti Drugs,,₹426.65-6.40(1.48%),₹405.70,"₹3,756",
HGIEL,,₹586.05-2.90(0.49%),₹574.45,"₹3,743",
JSW Holdings,,"₹3,460.70-11.80(0.34%)","₹3,365.35","₹3,733",
Engineers India,,₹68.85-0.70(1.01%),₹66.20,"₹3,720",
Greaves Cotton,,₹162.30-0.35(0.22%),₹160.35,"₹3,713",
Astec Lifesciences,,"₹1,885.40-18.60(0.98%)","₹1,861.65","₹3,649",
NCC,,₹62.851.30(2.11%),₹57.85,"₹3,632",
TCNS Clothing Co,,₹617.0012.45(2.06%),₹585.05,"₹3,605",
Gateway Distri,,₹70.550.05(0.07%),₹71.50,"₹3,572",
Equitas Holdings,,₹97.700.05(0.05%),₹104.30,"₹3,564",
Shilpa Medicare,,₹413.40-5.15(1.23%),₹408.45,"₹3,545",
Indoco Remedies,,₹392.75-9.15(2.28%),₹382.40,"₹3,523",
Ircon International,,₹39.25-0.20(0.51%),₹37.40,"₹3,517",
Meghmani Organics,,₹138.250.00(0.00%),₹138.15,"₹3,513",
Paisalo Digital,,₹80.10-1.45(1.78%),₹799.15,"₹3,509",
Star Cement,,₹96.10-1.35(1.39%),₹86.50,"₹3,496",
Sagar Cements,,₹186.2012.60(7.26%),"₹1,482.10","₹3,483",
Gateway Distriparks,,₹280.350.00(0.00%),₹278.35,"₹3,475",
Himadri Spl Chem,,₹93.655.95(6.78%),₹81.90,"₹3,434",
India Pesticides,,₹278.85-4.25(1.50%),₹298.25,"₹3,434",
Nazara Technologies,,₹675.10-15.20(2.20%),₹522.30,"₹3,434",
Voltamp Transformers,,"₹3,368.70-85.00(2.46%)","₹3,395.15","₹3,434",
RateGain,,₹293.40-4.10(1.38%),₹315.70,"₹3,415",
VDC,,₹379.95-0.95(0.25%),₹334.40,"₹3,412",
Mahindra Logistics,,₹473.50-5.20(1.09%),₹474.00,"₹3,410",
Dilip Buildcon,,₹242.30-3.10(1.26%),₹232.70,"₹3,402",
CSB Bank,,₹207.250.50(0.24%),₹201.55,"₹3,395",
ISGEC Heavy Engg,,₹460.05-3.70(0.80%),₹459.45,"₹3,378",
Nirlon,,₹0.000.00(0.00%),₹384.95,"₹3,355",
Neogen Chemicals,,"₹1,477.45-12.70(0.85%)","₹1,335.40","₹3,330",
ELANTAS Beck India,,₹0.000.00(0.00%),"₹4,199.15","₹3,318",
Ujjivan Small Fin,,₹20.900.00(0.00%),₹19.20,"₹3,318",
Meghmani,,₹122.30-3.35(2.67%),₹129.70,"₹3,298",
Thyrocare Tech,,₹630.503.30(0.53%),₹621.55,"₹3,288",
La Opala Rg,,₹309.60-1.65(0.53%),₹296.15,"₹3,287",
Sarda Energy,,₹875.054.00(0.46%),₹926.80,"₹3,265",
Dhanuka Agritech,,₹692.150.35(0.05%),₹691.40,"₹3,220",
Advanced Enzyme,,₹292.703.30(1.14%),₹287.70,"₹3,216",
Techno Electric,,₹291.251.45(0.50%),₹290.10,"₹3,191",
Sudarshan Chemical,,₹486.709.35(1.96%),₹457.90,"₹3,169",
MOIL,,₹160.35-2.90(1.78%),₹155.30,"₹3,160",
Paisalo Digital,,₹80.10-1.45(1.78%),₹71.95,"₹3,159",
Cartrade Tech,,₹649.55-7.95(1.21%),₹676.45,"₹3,156",
Mishra Dhatu Nigam,,₹170.151.20(0.71%),₹168.30,"₹3,153",
Tega Industries,,₹476.451.25(0.26%),₹475.35,"₹3,151",
Wockhardt,,₹234.00-1.45(0.62%),₹217.65,"₹3,135",
Ahluwalia Contracts,,₹457.200.15(0.03%),₹464.30,"₹3,110",
Man Infraconstruction,,₹83.700.20(0.24%),₹83.55,"₹3,101",
Hikal,,₹267.901.50(0.56%),₹249.85,"₹3,080",
Thomas Cook India,,₹71.102.70(3.95%),₹66.35,"₹3,077",
GE T & D India,,₹125.507.15(6.04%),₹120.10,"₹3,075",
Authum Inv. & Infra,,₹142.351.65(1.17%),"₹1,809.50","₹3,073",
Tinplate Company,,₹301.550.30(0.10%),₹293.45,"₹3,071",
Railtel Corp,,₹98.60-0.20(0.20%),₹95.55,"₹3,066",
Spandana Sphoorty,,₹435.0511.85(2.80%),₹430.05,"₹3,051",
Bengal & Assam Co,,"₹2,839.35-9.95(0.35%)","₹2,754.00","₹3,050",
Kirloskar Pneumatic,,₹0.000.00(0.00%),₹475.00,"₹3,039",
Sindhu Trade Links,,₹30.10-1.25(3.99%),₹586.95,"₹3,017",
Strides Pharma,,₹345.55-5.60(1.59%),₹334.45,"₹3,003",
Reliance Infrastructure,,₹120.00-1.35(1.11%),₹114.25,"₹2,999",
Globus Spirits,,"₹1,034.50-7.70(0.74%)","₹1,039.25","₹2,993",
Tasty Bite Eatables,,"₹11,461.75-177.25(1.52%)","₹11,644.85","₹2,988",
Hemisphere Prop,,₹101.70-0.20(0.20%),₹104.65,"₹2,982",
Dalmia Bharat Inds,,₹344.60-5.70(1.63%),₹368.00,"₹2,978",
Vakrangee,,₹28.85-0.65(2.20%),₹28.10,"₹2,977",
Supriya Lifescience,,₹349.90-5.85(1.64%),₹369.75,"₹2,975",
Mirza International,,₹270.754.30(1.61%),₹246.35,"₹2,963",
Bannari Amman Sugars,,"₹2,489.2570.15(2.90%)","₹2,352.55","₹2,950",
MAS Financial,,₹581.6516.75(2.97%),₹538.00,"₹2,940",
Hathway Cable,,₹17.05-0.05(0.29%),₹16.60,"₹2,938",
Automotive Axles,,"₹2,035.15122.50(6.40%)","₹1,941.90","₹2,934",
Paushak,,"₹10,030.2546.90(0.47%)","₹9,511.25","₹2,923",
Garden Reach,,₹253.550.15(0.06%),₹255.05,"₹2,921",
Nilkamal,,"₹2,185.20-46.40(2.08%)","₹1,954.35","₹2,916",
Rupa & Company,,₹371.255.50(1.50%),₹366.15,"₹2,911",
Dodla Dairy,,₹505.250.00(0.00%),₹488.95,"₹2,908",
SeQuent Scientific,,₹125.60-4.30(3.31%),₹116.95,"₹2,905",
JK Tyre & Industries,,₹129.05-2.65(2.01%),₹117.50,"₹2,893",
Apcotex Industries,,₹531.45-6.20(1.15%),₹554.10,"₹2,872",
Nava,,₹188.65-0.95(0.50%),₹200.80,"₹2,869",
India Glycols,,₹839.65-12.50(1.47%),₹922.55,"₹2,856",
Ramkrishna Forgings,,₹191.050.25(0.13%),₹178.95,"₹2,856",
Venky's India,,"₹2,124.40-274.10(11.43%)","₹2,023.95","₹2,851",
LT Foods,,₹88.401.10(1.26%),₹88.05,"₹2,816",
Steel Strips Wheels,,₹824.00-20.90(2.47%),"₹1,797.90","₹2,806",
Hawkins Cookers,,₹0.000.00(0.00%),"₹5,492.25","₹2,806",
R Systems Intl,,₹246.752.85(1.17%),₹236.95,"₹2,803",
Kaveri Seed Co,,₹479.554.65(0.98%),₹485.20,"₹2,787",
Jammu & Kashmir Bank,,₹30.800.30(0.98%),₹28.95,"₹2,783",
DCB Bank,,₹84.50-0.30(0.35%),₹89.10,"₹2,771",
Kirloskar Ferrous,,₹209.853.85(1.87%),₹197.50,"₹2,741",
Indo Count Inds,,₹144.604.65(3.32%),₹137.55,"₹2,715",
Mold-Tek Packaging,,₹823.7516.15(2.00%),₹815.45,"₹2,700",
West Coast Paper,,₹492.001.55(0.32%),₹405.35,"₹2,677",
Anand Rathi Weal,,₹665.701.95(0.29%),₹640.65,"₹2,670",
Jindal SAW,,₹86.55-4.45(4.89%),₹84.00,"₹2,668",
Rajratan Global Wire,,₹952.1030.30(3.29%),"₹2,625.25","₹2,666",
Sandur Manganese,,"₹1,007.20-12.25(1.20%)","₹1,009.75","₹2,660",
Maithan Alloys,,₹968.2522.80(2.41%),₹913.80,"₹2,660",
Kirloskar Brothers,,₹354.50-2.50(0.70%),₹333.80,"₹2,650",
ITDC,,₹324.854.40(1.37%),₹308.85,"₹2,648",
Somany Ceramics,,₹633.659.15(1.47%),₹623.35,"₹2,647",
Butterfly Appliances,,"₹1,471.604.95(0.34%)","₹1,480.75","₹2,647",
Action Const Equip,,₹219.95-1.35(0.61%),₹221.15,"₹2,633",
Schneider Electric,,₹118.90-0.35(0.29%),₹109.45,"₹2,616",
HIL,,"₹3,549.60-28.80(0.80%)","₹3,469.30","₹2,606",
Tata Steel Long,,₹605.100.70(0.12%),₹576.95,"₹2,602",
eMudhra,,₹358.750.75(0.21%),₹333.35,"₹2,602",
Dollar Industries,,₹452.35-0.35(0.08%),₹454.60,"₹2,578",
Ramkrishna Forgings,,₹191.050.25(0.13%),₹802.50,"₹2,566",
J Kumar Infra,,₹307.95-14.95(4.63%),₹336.10,"₹2,543",
Newgen Software Tech,,₹372.052.40(0.65%),₹363.90,"₹2,532",
Authum Invstmnt,,₹142.351.65(1.17%),₹145.05,"₹2,527",
Kiri Industries,,₹471.05-10.35(2.15%),₹485.40,"₹2,516",
Mold-Tek Pack - PP,,₹393.200.00(0.00%),₹393.20,"₹2,510",
Ganesh Housing,,₹319.308.55(2.75%),₹300.20,"₹2,503",
Siyaram Silk Mills,,₹534.158.20(1.56%),₹533.20,"₹2,499",
Safari Industries,,"₹1,173.20-23.20(1.94%)","₹1,109.15","₹2,483",
Steel Strips Wheels,,₹824.00-20.90(2.47%),₹791.65,"₹2,478",
Astra Micro Wave,,₹272.652.45(0.91%),₹284.15,"₹2,461",
HBL Power Systems,,₹87.70-1.25(1.41%),₹88.70,"₹2,458",
Orient Cement,,₹118.60-0.10(0.08%),₹118.60,"₹2,429",
Cosmo First,,₹891.45-3.05(0.34%),₹898.10,"₹2,420",
INOX Wind,,₹104.101.95(1.91%),₹87.00,"₹2,412",
PTC India,,₹83.900.35(0.42%),₹80.80,"₹2,391",
Arvind,,₹96.20-0.20(0.21%),₹91.35,"₹2,382",
Navneet Education,,₹128.65-2.00(1.53%),₹105.05,"₹2,376",
Somany Home,,₹331.85-1.45(0.44%),₹328.45,"₹2,374",
Paras Defence,,₹651.55-9.30(1.41%),₹606.90,"₹2,366",
MM Forgings,,₹925.156.40(0.70%),₹979.50,"₹2,364",
Vesuvius India,,"₹1,149.60-27.80(2.36%)","₹1,162.80","₹2,360",
Black Box,,₹134.30-0.05(0.04%),₹718.90,"₹2,359",
Fineotex Chemical,,₹244.7015.80(6.90%),₹211.45,"₹2,341",
Sadhana Nitro Chem,,₹120.85-0.30(0.25%),₹119.25,"₹2,333",
Kirloskar Oil Engines,,₹161.10-3.75(2.27%),₹160.50,"₹2,321",
Dhani Services,,₹48.70-1.20(2.40%),₹39.35,"₹2,318",
Tips Industries,,"₹1,749.55-17.60(1.00%)","₹1,784.30","₹2,314",
Bajaj Consumer Care,,₹161.45-0.90(0.55%),₹156.65,"₹2,311",
Eveready Industries,,₹344.20-2.95(0.85%),₹317.85,"₹2,310",
Technocraft Inds,,₹990.0022.20(2.29%),₹944.15,"₹2,309",
Time Technoplast,,₹106.200.70(0.66%),₹102.10,"₹2,308",
Ethos,,₹974.85-24.05(2.41%),₹987.40,"₹2,305",
Sagar Cements,,₹186.2012.60(7.26%),₹176.25,"₹2,303",
